"s.Apple"	"s.Apricot"	"s.Elm"	"s.Filbert"	"s.Locust"	"s.Rose"	"s.Seabuckthorn"	"s.Willow"	"index"	"stat"	"padj"	"GenusID"	"Domain"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"tag"	"baseMean"
0	1	0	0	0	0	0	0	2	0.580838081152684	0.000999000999000999	"Genus4491"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Chromobacteriaceae"	"g__Chromobacterium"	"Apricot"	0.000787775990001706
0	1	0	0	0	0	0	0	2	0.613960460399469	0.000999000999000999	"Genus4492"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Chromobacteriaceae"	"g__Craterilacuibacter"	"Apricot"	0.000186832649670669
0	1	0	0	0	0	0	0	2	0.589491169089478	0.000999000999000999	"Genus4493"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Chromobacteriaceae"	"g__Crenobacter"	"Apricot"	0.000278484138788465
0	1	0	0	0	0	0	0	2	0.645077813696921	0.000999000999000999	"Genus4494"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Chromobacteriaceae"	"g__Gulbenkiania"	"Apricot"	9.58737010985714e-05
0	1	0	0	0	0	0	0	2	0.623071131531304	0.000999000999000999	"Genus4495"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Chromobacteriaceae"	"g__Paludibacterium"	"Apricot"	0.000247491095696888
0	1	0	0	0	0	0	0	2	0.630285556390782	0.000999000999000999	"Genus4496"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Chromobacteriaceae"	"g__Pseudogulbenkiania"	"Apricot"	0.0003809498911068
0	1	0	0	0	0	0	0	2	0.585180469108745	0.001998001998002	"Genus4497"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Chromobacteriaceae"	"g__Vogesella"	"Apricot"	0.000295182460509776
0	1	0	0	0	0	0	0	2	0.579192651097992	0.001998001998002	"Genus4498"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Chromobacteriaceae"	"g__WLYX01"	"Apricot"	3.87235364325077e-05
0	1	0	0	0	1	0	0	19	0.545050676228623	0.00999000999000999	"Genus4499"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Ferrovaceae"	"g__CAIVHB01"	"None"	2.92687025092394e-06
0	0	0	0	0	1	0	0	6	0.575611478272702	0.004995004995005	"Genus4503"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Ferrovaceae"	"g__PN-J185"	"Rose"	3.44556295176633e-06
0	1	1	0	1	1	0	0	132	0.465936059840659	0.048951048951049	"Genus4506"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Gallionellaceae"	"g__CAITJF01"	"None"	4.92667304193935e-06
0	1	0	0	0	1	0	0	19	0.485625654412236	0.034965034965035	"Genus4507"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Gallionellaceae"	"g__Ferriphaselus"	"None"	7.15879650254e-06
0	1	1	1	1	0	0	0	128	0.475790902745034	0.043956043956044	"Genus4509"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Gallionellaceae"	"g__JACQFX01"	"None"	4.97527423640889e-06
0	0	0	0	1	1	0	1	90	0.510552776512748	0.014985014985015	"Genus4510"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Gallionellaceae"	"g__JAJZUP01"	"None"	2.17763969223757e-05
0	1	0	0	0	0	0	0	2	0.481402714542833	0.038961038961039	"Genus4511"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Gallionellaceae"	"g__Nitrotoga"	"Apricot"	1.45769176863665e-05
0	1	0	1	1	0	0	0	63	0.548341755921961	0.00999000999000999	"Genus4512"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Gallionellaceae"	"g__PALSA-1006"	"None"	1.37554469512813e-05
0	1	0	0	0	1	0	0	19	0.480012878572333	0.037962037962038	"Genus4514"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Gallionellaceae"	"g__Sideroxyarcus"	"None"	4.61610443000415e-05
0	1	0	0	0	1	0	0	19	0.663002172493737	0.002997002997003	"Genus4515"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Gallionellaceae"	"g__VIKH01"	"None"	7.01765106843649e-06
0	1	0	0	0	0	0	0	2	0.592582652706457	0.001998001998002	"Genus4525"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Leeiaceae"	"g__Leeia"	"Apricot"	6.58064468716167e-05
0	1	0	0	0	1	0	0	19	0.64443438120712	0.001998001998002	"Genus4532"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Methylophilaceae"	"g__Methylophilus"	"None"	1.48631277034319e-05
0	1	0	0	0	1	0	0	19	0.597842717394043	0.002997002997003	"Genus4535"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Methylophilaceae"	"g__Methylotenera"	"None"	3.17098931107262e-05
0	1	0	0	0	0	0	0	2	0.543917971561267	0.00799200799200799	"Genus4540"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Methylophilaceae"	"g__RFPI01"	"Apricot"	7.89562694494268e-06
0	1	0	0	0	0	0	0	2	0.653792204575679	0.000999000999000999	"Genus4542"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Alysiella"	"Apricot"	2.3335393623886e-05
0	1	0	0	0	0	0	0	2	0.551850786364643	0.00799200799200799	"Genus4543"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__CAJPNX01"	"Apricot"	7.66806356302046e-06
0	1	0	0	0	0	0	0	2	0.610598622501162	0.000999000999000999	"Genus4545"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Conchiformibius"	"Apricot"	1.31060442519184e-05
0	1	0	0	0	0	0	0	2	0.613177920443335	0.000999000999000999	"Genus4546"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Eikenella"	"Apricot"	8.55977444381292e-05
0	1	0	0	0	0	0	0	2	0.611605373488296	0.000999000999000999	"Genus4547"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__JAGNPU01"	"Apricot"	0.00380250524182277
0	1	0	0	0	0	0	0	2	0.589686954608224	0.000999000999000999	"Genus4548"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__JALJZY01"	"Apricot"	0.000105717938081391
0	1	0	0	0	0	0	0	2	0.634244328910509	0.000999000999000999	"Genus4549"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Kingella"	"Apricot"	7.95275263081471e-06
0	1	0	1	0	0	0	0	17	0.51513764178035	0.017982017982018	"Genus4550"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Kingella_A"	"None"	1.84000271912299e-06
0	1	0	0	0	0	0	0	2	0.69182691185092	0.000999000999000999	"Genus4551"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Kingella_B"	"Apricot"	1.82454438113665e-05
0	1	0	0	0	0	0	0	2	0.512059427448931	0.015984015984016	"Genus4552"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Kingella_C"	"Apricot"	1.94063231697258e-05
0	1	0	0	0	0	0	0	2	0.605574952852141	0.000999000999000999	"Genus4553"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Neisseria"	"Apricot"	0.00142935322179335
0	1	0	0	0	0	0	0	2	0.602692700415384	0.000999000999000999	"Genus4554"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Paralysiella"	"Apricot"	0.00024076719554142
0	1	0	0	0	0	0	0	2	0.49750790358644	0.031968031968032	"Genus4555"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__QFNR01"	"Apricot"	1.08847618244835e-05
0	1	0	0	0	0	0	0	2	0.632344816752802	0.000999000999000999	"Genus4556"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__RGIG3394"	"Apricot"	2.41057117289254e-05
0	1	0	0	0	0	0	0	2	0.610965981410041	0.000999000999000999	"Genus4557"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__RGIG9985"	"Apricot"	9.45750659309056e-05
0	1	0	0	0	0	0	0	2	0.613437392706357	0.000999000999000999	"Genus4558"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Simonsiella"	"Apricot"	5.39757722973417e-06
0	1	0	0	0	0	0	0	2	0.628319671232468	0.000999000999000999	"Genus4559"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Snodgrassella"	"Apricot"	0.000211255344531158
0	1	0	0	0	0	0	0	2	0.584417454468233	0.002997002997003	"Genus4560"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Stenoxybacter"	"Apricot"	8.98597025420193e-05
0	1	0	0	0	0	0	0	2	0.619079399900768	0.000999000999000999	"Genus4561"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Vitreoscilla"	"Apricot"	0.000439928094430296
0	1	0	0	0	1	0	0	19	0.487393206361709	0.047952047952048	"Genus4562"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Neisseriaceae"	"g__Wielerella"	"None"	2.29757771549233e-05
0	1	1	1	1	1	0	1	241	0.489368925901146	0.025974025974026	"Genus4564"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Nitrosomonadaceae"	"g__Nitrosomonas"	"None"	0.000118202959488926
0	1	0	0	0	1	0	0	19	0.734060545315803	0.000999000999000999	"Genus4565"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Nitrosomonadaceae"	"g__Nitrosospira"	"None"	8.19967044916039e-05
0	1	0	0	0	0	0	0	2	0.608894167784498	0.000999000999000999	"Genus4567"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Q3-R57-64"	"g__Q3-R57-64"	"Apricot"	3.89624159244506e-05
0	1	0	0	0	0	0	0	2	0.532039166583842	0.015984015984016	"Genus4569"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__RBG-16-58-11"	"g__RBG-16-58-11"	"Apricot"	8.64801187325351e-06
0	1	0	0	1	1	0	1	145	0.554912454724642	0.00599400599400599	"Genus4572"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Aromatoleum"	"None"	0.000152531987154423
0	1	0	1	1	0	0	0	63	0.52589750353968	0.012987012987013	"Genus4575"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Azoarcus_C"	"None"	9.27475328255587e-06
0	1	0	0	1	1	0	0	67	0.49843419173134	0.018981018981019	"Genus4578"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Azonexus"	"None"	0.000541758653423365
0	1	1	0	1	1	0	0	132	0.602317281246037	0.001998001998002	"Genus4586"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Dactylopiibacterium"	"None"	0.000174448340940153
0	1	0	0	0	1	0	0	19	0.588960960515364	0.002997002997003	"Genus4592"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Fluviibacter"	"None"	5.55499169249721e-06
0	0	0	0	1	0	1	0	32	0.537817419570232	0.00799200799200799	"Genus4596"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__JACOUN01"	"None"	1.10021850858408e-05
0	1	0	0	0	1	0	0	19	0.635591035196352	0.003996003996004	"Genus4599"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__JACRAR01"	"None"	3.06668625289222e-06
0	1	0	0	0	1	0	0	19	0.475472675311293	0.041958041958042	"Genus4601"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__JADJEF01"	"None"	5.89082694146372e-06
0	1	0	0	1	0	0	0	18	0.5463113837637	0.01998001998002	"Genus4602"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__JAEUNJ01"	"None"	4.46553047121247e-07
0	0	1	0	1	1	0	0	77	0.550795528059946	0.014985014985015	"Genus4604"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__JAEUNX01"	"None"	1.34599528204448e-05
0	0	0	0	0	0	1	0	7	0.767001366768621	0.000999000999000999	"Genus4605"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__JAEWVQ01"	"Seabuckthorn"	0.000339521842983094
0	1	1	0	1	1	0	1	205	0.511069664182257	0.017982017982018	"Genus4609"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Methylophosphatis"	"None"	2.8384785618856e-05
0	1	1	0	1	1	0	1	205	0.483437659970859	0.026973026973027	"Genus4612"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Niveibacterium"	"None"	0.000109090279500301
0	0	0	0	0	1	1	1	92	0.536096082124623	0.00799200799200799	"Genus4617"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Rugosibacter"	"None"	5.8544803300282e-05
0	1	0	1	0	0	0	0	17	0.534349314350616	0.011988011988012	"Genus4618"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__SFHR01"	"None"	4.33570542524185e-06
0	1	0	0	0	1	0	0	19	0.660612773043614	0.001998001998002	"Genus4620"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Sterolibacterium"	"None"	6.24931470038598e-05
0	1	1	0	1	1	0	0	132	0.511114532437829	0.014985014985015	"Genus4622"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Sulfuritalea"	"None"	9.26919670114255e-05
0	1	0	1	1	1	0	0	138	0.611893307855156	0.003996003996004	"Genus4625"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Thauera"	"None"	0.000143844538307501
0	1	1	0	1	1	0	0	132	0.55452229465922	0.00799200799200799	"Genus4626"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Thauera_A"	"None"	8.97107854171232e-05
0	1	1	0	1	1	0	0	132	0.472629515937553	0.042957042957043	"Genus4628"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__UBA2250"	"None"	8.84119962886814e-05
0	1	1	0	1	1	0	0	132	0.609705031324107	0.000999000999000999	"Genus4630"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__Uliginosibacterium"	"None"	7.16106937932327e-05
0	1	0	0	1	0	0	0	18	0.525345052340793	0.00899100899100899	"Genus4632"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Rhodocyclaceae"	"g__WQZF01"	"None"	5.45465903414063e-05
0	1	0	0	0	0	0	0	2	0.561263277070705	0.002997002997003	"Genus4635"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__SCOH01"	"g__Chitinivorax"	"Apricot"	3.30002747621112e-05
0	0	0	0	0	1	0	0	6	0.735191911713049	0.000999000999000999	"Genus4638"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__SG8-39"	"g__2-02-FULL-66-14"	"Rose"	3.43974662351703e-06
0	0	0	1	1	1	0	0	83	0.504562639462239	0.030969030969031	"Genus4647"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__SG8-39"	"g__JAKALD01"	"None"	1.62721157665525e-06
0	1	1	0	1	1	0	0	132	0.544947610222522	0.010989010989011	"Genus4648"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__SG8-39"	"g__RBG-16-66-20"	"None"	1.83886016278798e-05
0	1	0	0	0	0	0	0	2	0.509321577070615	0.036963036963037	"Genus4651"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__SG8-39"	"g__SHXF01"	"Apricot"	5.17588551439016e-07
0	1	1	0	1	1	0	1	205	0.546174233056298	0.015984015984016	"Genus4661"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__SG8-41"	"g__JACQGO01"	"None"	1.26977957466553e-05
0	1	1	0	1	1	0	1	205	0.517614157370464	0.022977022977023	"Genus4662"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__SG8-41"	"g__PALSA-1004"	"None"	1.79372281215068e-05
0	1	0	0	0	0	0	0	2	0.640547467229522	0.000999000999000999	"Genus4667"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Sulfuricellaceae"	"g__JAGXQV01"	"Apricot"	1.40592100180283e-05
0	1	0	0	0	1	0	0	19	0.628089476650504	0.001998001998002	"Genus4668"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Sulfuricellaceae"	"g__Sulfuricella"	"None"	5.84973574424656e-05
0	1	0	0	1	0	0	1	69	0.507353293939867	0.012987012987013	"Genus4669"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Sulfuricellaceae"	"g__Sulfurimicrobium"	"None"	5.09030595243529e-05
0	1	0	0	0	0	0	0	2	0.530670959740853	0.010989010989011	"Genus4679"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Thiobacillaceae"	"g__PFJX01"	"Apricot"	3.3968434737557e-05
0	1	0	1	0	0	0	0	17	0.54764240218874	0.015984015984016	"Genus4682"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Thiobacillaceae"	"g__UBA3361"	"None"	3.09379177479938e-06
0	1	0	0	0	0	0	0	2	0.497995965407393	0.024975024975025	"Genus4684"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__UBA3031"	"g__GCA-2704665"	"Apricot"	3.97986563813829e-06
0	1	0	0	1	0	0	0	18	0.4789893232916	0.045954045954046	"Genus4685"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__UBA6910"	"g__JACPEG01"	"None"	7.4318781756963e-06
0	0	0	0	0	0	1	0	7	0.893795401656977	0.000999000999000999	"Genus4690"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Usitatibacteraceae"	"g__FEB-7"	"Seabuckthorn"	3.20190022230563e-05
0	0	1	0	1	1	0	0	77	0.530604246875041	0.016983016983017	"Genus4692"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Burkholderiales"	"f__Usitatibacteraceae"	"g__UKL13-2"	"None"	1.35871781523959e-05
0	1	0	0	0	1	0	0	19	0.675417839051449	0.001998001998002	"Genus4696"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__CAIQBE01"	"f__CAIQBE01"	"g__CAIQBE01"	"None"	2.30430554814337e-06
0	0	1	0	0	0	0	0	3	0.497019999636236	0.00899100899100899	"Genus4697"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__CAISUE01"	"f__CAISUE01"	"g__HIGHO2-12-38-15"	"Elm"	7.03164859112397e-07
0	0	0	0	0	1	0	0	6	0.564699200599629	0.00999000999000999	"Genus4701"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Cardiobacteriales"	"f__Cardiobacteriaceae"	"g__Rappaport"	"Rose"	1.24300817402609e-06
0	1	0	0	0	0	0	0	2	0.553634905348391	0.00799200799200799	"Genus4703"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Cardiobacteriales"	"f__Wohlfahrtiimonadaceae"	"g__BHEQ01"	"Apricot"	0.000111381879342943
0	1	0	0	0	0	0	0	2	0.603291797252191	0.000999000999000999	"Genus4704"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Cardiobacteriales"	"f__Wohlfahrtiimonadaceae"	"g__Ignatzschineria"	"Apricot"	6.77867340834728e-05
0	1	0	0	0	1	0	0	19	0.53810711681664	0.00699300699300699	"Genus4705"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Cardiobacteriales"	"f__Wohlfahrtiimonadaceae"	"g__JAAZCI01"	"None"	9.88646648956547e-06
0	1	0	0	0	0	0	0	2	0.587131091643611	0.001998001998002	"Genus4706"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Cardiobacteriales"	"f__Wohlfahrtiimonadaceae"	"g__Wohlfahrtiimonas"	"Apricot"	7.56561888673251e-05
0	0	0	0	1	0	0	0	5	0.542522341286128	0.00899100899100899	"Genus4709"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Chromatiaceae"	"g__Lamprocystis"	"Locust"	0.000117268126638122
0	0	0	0	1	1	1	0	89	0.481868252577111	0.026973026973027	"Genus4712"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Chromatiaceae"	"g__Thermochromatium"	"None"	7.23958280813249e-06
0	1	0	1	0	0	0	0	17	0.525962039543297	0.013986013986014	"Genus4715"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Chromatiaceae"	"g__Thiodictyon"	"None"	1.95127440007283e-06
0	1	1	0	1	1	0	0	132	0.524061456995297	0.012987012987013	"Genus4716"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Chromatiaceae"	"g__Thiohalocapsa"	"None"	9.5823371016181e-06
0	0	0	0	1	0	0	0	5	0.674180372163331	0.000999000999000999	"Genus4717"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Chromatiaceae"	"g__Thiorhodococcus"	"Locust"	9.07944501520455e-06
0	0	0	0	0	1	0	0	6	0.539053113541151	0.016983016983017	"Genus4718"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Chromatiaceae"	"g__Thiospirillum"	"Rose"	1.15211479499199e-06
1	1	1	0	1	0	0	0	94	0.478822055941853	0.034965034965035	"Genus4719"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Chromatiaceae"	"g__Thiosymbion"	"None"	8.45637594559149e-06
0	1	0	1	1	0	1	0	139	0.485310760662817	0.046953046953047	"Genus4720"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Sedimenticolaceae"	"g__BM503"	"None"	1.92240366252645e-05
0	0	0	0	0	1	0	0	6	0.496026713714985	0.037962037962038	"Genus4723"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Sedimenticolaceae"	"g__HKST-UBA178"	"Rose"	1.57643029647395e-06
0	0	1	0	1	1	0	0	77	0.528813700363368	0.020979020979021	"Genus4724"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Sedimenticolaceae"	"g__HyVt-443"	"None"	1.1212124244848e-05
0	1	0	0	0	0	0	0	2	0.500997015217221	0.027972027972028	"Genus4726"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Sedimenticolaceae"	"g__Sedimenticola"	"Apricot"	6.03169267895953e-06
0	1	0	1	0	0	0	0	17	0.47764498958032	0.044955044955045	"Genus4728"	"d__Bacteria"	"p__Pseudomonadota"	"c__Gammaproteobacteria"	"o__Chromatiales"	"f__Sedimenticolaceae"	"g__Vondammii"	"None"	5.05127584604478e-06
